"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
403,32,8,0,0,0,0,2,4,5,6,1,0,0,1,0.99,0,0,0,1,1,0,0
404,28,2,0,0,0,0,0,3,9,9,3,0,0,1,0.99,0,1,0,0,1,0,0
405,22,8,0,0,0,0,3,4,5,5,0,0,0,0.92,0.71,0,1,0,0,1,0,0
406,11,2,0,0,0,0,0,0,0,0,0,0,0,0.68,0.64,0,0,0,0,1,0,0
408,0,8,0,30,30,30,12,17,25,36,12,0,0,1,0.99,0,0,0,0,1,0,1
410,13,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
411,11,4,0,0,0,0,2,2,9,11,0,0,0,0.73,0.78,0,0,0,0,1,0,0
415,5,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
416,16,14,0,0,0,0,0,0,0,1,2,0,0,0.99,0.99,0,0,0,0,1,0,0
417,8,9,0,0,0,0,0,0,0,0,1,0,0,0.91,0.77,0,1,0,0,1,0,0
418,4,0,0,0,0,1,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,1
419,260,16,144,288,288,288,44,162,313,490,59,0,0,0.97,0.98,0,0,0,0,1,0,0
423,20,8,0,0,13,26,3,12,19,35,0,0,0,0.77,0.76,0,0,0,1,1,0,0
429,4,8,0,0,0,1,0,1,4,5,0,0,0,0.99,0.99,0,0,0,0,1,0,0
431,1,10,0,0,0,0,0,0,0,0,2,0,0,0.89,0.9,0,0,0,1,1,0,0
432,324,8,0,0,0,0,0,0,0,1,1,0,0,0.95,0.97,0,0,0,0,1,0,0
433,103,8,15,75,210,315,25,103,227,342,42,0,0,0.94,0.97,0,0,0,0,1,0,0
434,6,8,0,0,0,0,0,0,1,4,3,0,0,0.86,0.91,0,0,0,0,1,0,0
436,-35,8,2,200,200,200,16,75,87,94,4,0,0,0,0,35,0,0,0,1,0,1
437,5,2,0,12,12,12,0,0,0,0,0,0,0,0.69,0.4,0,1,0,0,1,0,0
438,35,8,0,0,0,0,0,8,14,24,0,0,0,0.76,0.85,0,0,0,0,1,0,0
439,318,2,199,468,768,1203,171,681,1025,1385,128,0,0,1,0.99,0,0,0,0,1,0,0
440,-15,3,0,32,32,32,1,15,27,29,0,0,4,0.89,0.9,15,0,0,0,1,0,1
441,5,3,0,6,11,16,0,3,9,13,0,0,0,0.89,0.9,0,0,0,0,1,0,0
442,0,8,0,24,36,42,4,13,28,43,0,0,0,0.85,0.78,0,0,0,0,1,0,1
443,150,8,26,48,144,264,26,84,188,313,41,0,0,0.99,0.98,0,0,0,0,1,0,0
444,13,9,0,0,0,0,1,2,3,9,0,0,0,0.85,0.82,0,0,0,0,1,0,0
446,8,8,15,0,0,7,2,6,20,25,1,0,0,0.69,0.71,0,0,0,0,1,0,0
447,13,2,0,10,30,40,0,14,20,23,0,0,0,0.18,0.33,0,1,0,0,1,0,1
448,0,8,0,0,0,0,0,0,0,0,0,0,0,0.51,0.7,0,0,0,0,1,0,0
449,16,8,0,0,0,0,0,2,2,2,0,0,0,1,0.94,0,0,0,0,1,0,0
452,11128,8,0,0,0,0,1,5,13,19,8,0,0,0.94,0.94,0,0,0,0,1,0,0
453,2,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,0,1,0,0
454,65,8,0,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,0,0,0,1,0,0
455,5,12,0,0,0,0,0,0,2,2,0,0,0,0.63,0.72,0,0,0,0,1,0,0
456,30,8,0,0,0,0,3,5,11,15,3,0,0,0.44,0.66,0,0,0,1,1,0,0
457,56,8,0,1,2,3,0,1,2,3,0,0,0,0.87,0.93,0,0,0,0,1,0,0
458,20,4,0,0,0,0,0,0,2,2,0,0,0,0.73,0.78,0,0,0,0,1,0,0
460,6,2,0,0,0,0,0,0,0,0,0,0,0,0.91,0.86,0,1,0,0,1,0,0
462,9,8,0,0,0,0,0,0,0,0,1,0,0,0.81,0.82,0,0,0,0,1,0,0
463,4,15,0,5,15,20,1,6,11,16,0,0,0,1,0.99,0,1,0,0,0,0,0
464,4,2,0,0,50,50,0,1,4,5,0,0,0,0.71,0.78,0,0,0,0,1,0,0
466,16,12,0,16,32,32,5,13,25,37,9,0,0,0.76,0.78,0,0,0,0,1,0,0
468,2,2,0,3,4,4,0,0,0,0,0,0,0,0.37,0.38,0,1,0,0,1,0,0
469,19,2,0,0,0,0,0,0,5,5,0,0,0,0.89,0.94,0,1,0,0,1,0,0
470,19,8,0,3,21,33,3,10,28,48,9,0,0,1,0.83,0,0,0,0,1,0,0
471,39,8,0,0,0,0,0,0,0,2,0,0,0,0.77,0.73,0,1,0,0,1,0,0
472,13,9,0,0,0,0,0,0,0,0,2,0,0,0.86,0.84,0,0,0,0,1,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
476,0,2,0,5,8,8,0,0,0,0,0,0,0,0.37,0.36,0,1,0,1,1,0,0
477,0,8,0,10,14,14,0,10,14,20,1,0,0,0.97,0.84,0,0,0,0,1,0,1
480,4,4,0,0,2,3,2,3,4,6,0,0,0,0.68,0.66,0,1,0,0,1,0,1
481,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0,0,0,0,1,0,0
482,55,8,0,0,0,0,0,2,2,4,3,0,0,0.46,0.68,0,0,0,0,1,0,0
485,30,9,3,2,8,26,4,20,41,61,0,0,0,0.98,0.98,0,0,0,0,1,0,0
487,2,9,0,0,0,0,0,0,0,0,1,0,0,0.68,0.66,0,0,0,0,1,0,0
488,0,2,0,16,27,49,2,8,13,17,0,0,0,0.42,0.36,0,0,0,0,1,0,1
489,4,9,0,0,0,0,0,0,0,0,1,0,0,0.43,0.45,0,0,0,1,1,0,0
490,68,2,40,60,180,300,15,42,42,42,9,0,0,0.83,0.79,0,1,0,0,1,0,0
492,1,8,0,3,5,7,0,2,2,5,2,0,0,0.75,0.74,0,0,0,0,1,0,1
494,20,8,4,39,75,105,5,23,49,97,0,0,0,0.79,0.87,0,0,0,0,1,0,0
495,2,8,0,0,0,0,0,0,1,1,1,0,0,0.37,0.36,0,0,0,0,1,0,0
496,15,8,1,7,10,13,0,2,9,18,5,0,0,0.77,0.86,0,0,0,0,1,0,0
497,0,4,0,8,12,12,0,0,0,0,0,0,0,0.82,0.78,0,1,0,1,1,0,1
499,171,8,50,75,250,400,47,144,372,634,31,0,0,0.83,0.9,0,0,0,0,1,0,0
500,0,4,0,1,2,3,1,1,2,2,0,0,0,0.7,0.66,0,0,0,0,1,0,0
502,130,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.91,0,0,0,0,1,0,0
503,0,2,0,2,2,2,0,0,0,0,0,0,0,1,0.97,0,0,0,0,1,0,0
505,378,8,0,200,400,800,68,242,451,722,106,0,0,0.97,0.96,0,0,0,0,1,0,0
506,44,2,0,0,0,0,2,6,8,8,0,0,0,0.81,0.78,0,1,0,0,1,0,0
507,6,8,0,0,0,0,0,0,0,0,2,0,0,0.94,0.8,0,0,0,0,1,0,0
508,97,8,37,22,22,77,22,67,127,192,56,0,0,0.46,0.45,0,0,0,0,1,0,0
509,0,8,0,0,0,0,0,0,0,0,0,0,0,0.97,0.96,0,0,0,0,1,0,0
510,38,2,11,29,49,80,31,75,103,153,22,0,0,0.95,0.9,0,0,0,0,1,0,0
511,505,12,475,700,700,1400,298,745,1559,2321,1452,0,0,0.94,0.87,0,0,0,0,1,0,0
512,0,8,0,14,23,23,0,0,0,0,0,0,0,0.62,0.62,0,0,0,1,1,0,0
513,5,12,0,4,8,12,0,3,7,12,0,0,0,0.73,0.79,0,0,0,0,1,0,0
515,46,8,0,0,0,0,0,1,2,2,1,0,0,0.98,0.97,0,0,0,0,1,0,0
516,0,2,0,1,1,1,2,2,2,2,0,0,0,0.99,0.96,0,1,0,0,1,0,1
518,8,4,0,0,0,0,0,0,0,2,1,0,0,0.24,0.14,0,1,0,0,1,0,0
520,4,12,0,3,5,8,1,4,6,9,2,0,0,0.73,0.7,0,0,0,0,1,0,0
521,2,12,0,3,6,9,1,3,5,6,0,0,0,0.63,0.72,0,0,0,0,1,0,0
522,11,12,0,0,0,0,0,0,1,1,0,0,0,0.65,0.75,0,0,0,0,1,0,0
523,9,3,0,6,12,18,0,4,11,17,0,0,0,0.93,0.78,0,0,0,0,1,0,0
524,18,9,0,16,40,64,5,21,54,87,13,0,0,0.54,0.7,0,0,0,0,1,0,1
525,183,4,3,0,0,0,9,19,32,51,17,0,0,0.24,0.14,0,1,0,0,1,0,0
526,140,8,0,0,0,8,0,5,56,100,13,0,0,0.88,0.91,0,0,0,0,1,0,0
527,0,2,0,4,7,9,0,0,0,0,0,0,0,1,0.99,0,0,0,0,1,0,0
529,120,2,0,0,0,0,0,0,0,0,1,0,0,0.98,0.98,0,1,0,1,1,0,0
531,0,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.78,0,0,0,0,1,0,0
533,1,8,0,3,5,7,4,5,9,13,1,0,0,0.89,0.9,0,0,0,0,1,0,1
535,223,8,198,441,1080,1557,329,1120,1862,2866,193,0,0,0.98,0.96,0,0,0,0,1,0,0
537,3,6,1,3,5,7,0,3,4,4,4,0,0,0.78,0.78,0,0,0,0,1,0,0
538,0,8,0,0,0,0,0,0,0,0,0,0,0,0.79,0.61,0,0,0,0,1,0,0
539,2,8,0,0,0,0,0,0,1,1,0,0,0,0.63,0.64,0,1,0,0,1,0,0
541,13,8,0,2,22,28,2,6,8,40,4,0,0,1,0.95,0,0,0,0,1,0,0
542,45,2,0,0,0,0,1,1,4,5,0,0,0,0.44,0.54,0,0,0,0,1,0,0
543,27,8,6,33,87,147,0,0,0,0,0,0,0,0.95,0.96,0,0,0,0,1,0,0
544,4,8,0,20,20,20,0,0,0,0,0,0,0,0.5,0.52,0,1,0,0,0,0,0
545,3,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
547,49,8,0,0,0,0,0,0,1,1,0,0,0,1,0.98,0,0,0,0,1,0,0
550,0,12,0,7,10,13,0,2,6,8,0,0,3,0.78,0.78,0,0,0,0,1,0,1
551,0,8,0,46,76,112,5,33,52,73,6,0,0,0.17,0.33,0,0,0,0,1,0,1
553,7,2,0,0,0,0,0,0,0,0,0,0,0,0.46,0.25,0,1,0,0,1,0,0
554,0,8,0,11,15,21,1,4,12,17,3,0,0,0.3,0.3,0,0,0,0,1,0,1
557,-3,8,0,70,98,126,13,45,80,126,29,0,0,0.91,0.96,4,0,0,0,1,0,1
558,80,8,20,0,40,80,9,28,97,146,31,0,0,1,0.98,0,0,0,0,1,0,0
559,5,2,0,0,0,0,0,0,0,0,0,0,0,0.54,0.56,0,1,0,0,1,0,0
560,54,8,0,0,0,0,0,3,7,13,1,0,0,0.99,0.99,0,0,0,1,1,0,0
561,4,12,0,0,0,0,0,0,0,0,2,0,0,0.56,0.55,0,0,0,0,1,0,0
563,3,8,0,0,0,0,0,0,0,0,0,0,0,0.89,0.94,0,0,0,0,1,0,0
565,84,8,4,60,110,198,29,106,217,321,44,0,0,0.86,0.88,0,0,0,0,1,0,0
567,1,8,0,0,0,0,0,0,0,0,1,0,0,0.98,0.98,0,0,0,0,1,0,0
570,2,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,1,0,0,1,0,0
571,2,9,0,0,0,0,0,0,0,0,3,0,0,0.99,0.98,0,0,0,0,1,0,0
572,78,14,4,150,250,375,31,142,271,378,33,0,0,0.9,0.86,0,0,0,0,1,0,0
573,2,12,6,48,76,104,19,43,86,134,14,0,0,0.89,0.78,0,0,0,0,1,0,1
576,15,2,15,16,16,32,2,7,10,10,2,0,0,0.95,0.96,0,0,0,1,1,0,0
577,0,9,0,5,5,5,0,0,0,0,0,0,0,0.7,0.66,0,1,0,0,1,0,0
578,169,4,0,0,0,0,11,44,100,160,0,0,0,0.73,0.78,0,0,0,0,1,0,0
579,179,2,60,108,270,450,67,218,287,287,109,0,0,0.97,0.97,0,0,0,1,1,0,0
581,3,8,0,16,16,16,1,5,10,17,2,0,0,0.06,0.5,0,0,0,0,1,0,1
582,20,2,0,10,20,40,9,41,57,57,0,0,0,0.51,0.47,0,0,0,0,1,0,1
583,2,4,0,36,48,66,23,35,50,70,8,0,0,0.96,0.91,0,0,0,0,1,0,1
584,12,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
586,3,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
587,0,12,0,7,10,14,0,3,8,9,0,1,0,0.98,0.98,0,0,0,0,1,0,1
588,75,9,10,0,26,58,7,30,76,111,20,0,0,0.7,0.66,0,0,0,0,1,0,0
590,13,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
592,0,10,0,2,2,3,0,1,1,1,0,0,0,0.89,0.9,0,0,0,1,1,0,1
593,928,4,286,2052,3587,5535,461,1596,3063,4716,477,0,0,0.97,0.96,0,0,0,0,1,0,0
594,6,2,6,0,0,3,3,7,8,10,0,0,0,0.82,0.81,0,0,0,0,1,0,0
595,7,4,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
596,3,2,0,0,0,0,0,0,0,0,0,0,0,0.83,0.71,0,0,0,0,1,0,0
597,4,8,0,20,45,70,8,27,54,65,0,0,0,0.77,0.87,0,0,0,0,1,0,1
599,10,2,0,0,0,0,0,0,0,0,0,0,0,0.75,0.89,0,0,0,0,1,0,0
601,0,2,0,8,8,8,0,0,0,0,0,0,0,0.69,0.69,0,1,0,1,1,0,0
602,104,2,9,45,90,135,32,42,47,50,43,0,0,0.98,0.94,0,0,0,0,1,0,0
603,3,2,0,0,2,3,0,1,2,6,0,0,0,0.84,0.73,0,1,0,0,1,0,0
604,0,8,0,0,0,0,0,6,16,22,0,0,0,0.7,0.71,0,1,0,0,1,0,0
605,10,8,0,0,0,0,0,0,0,0,1,0,0,0.97,0.93,0,0,0,0,1,0,0
606,15,8,30,0,30,30,8,19,43,60,8,0,0,0.94,0.94,0,0,0,0,1,0,0
607,85,2,1,51,102,136,16,65,132,221,19,0,0,0.95,0.97,0,0,0,0,1,0,0
609,61,8,0,29,29,58,7,21,60,101,41,0,0,0.76,0.88,0,0,0,0,1,0,0
611,357,4,0,28,140,224,31,200,417,605,17,0,0,0.73,0.78,0,0,0,0,1,0,0
613,9,8,0,0,0,0,0,2,2,2,0,0,0,0.96,0.85,0,1,0,1,1,0,0
614,1051,12,0,2512,2512,2512,48,388,1441,1445,9,0,200,0.38,0.54,0,0,0,0,1,1,0
615,4,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
616,302,2,3,0,0,0,11,43,78,134,37,0,0,1,0.99,0,0,0,0,1,0,0
617,10,2,17,0,0,0,11,26,37,37,0,0,0,0.53,0.46,0,0,0,0,1,0,0
618,1,12,0,1,1,2,0,1,1,1,0,0,0,0.73,0.79,0,0,0,0,1,0,0
619,12,4,1,0,0,0,0,1,1,1,1,0,0,0.24,0.14,0,1,0,0,1,0,0
620,13,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
621,0,8,0,17,17,17,0,1,1,2,0,0,0,0.9,0.9,0,0,0,0,1,0,1
622,134,8,0,9,36,81,4,35,83,144,18,0,0,0.66,0.69,0,0,0,0,1,0,0
623,2241,8,61,0,0,0,116,300,620,1040,143,0,0,0.97,0.96,0,0,0,0,1,0,0
624,51,8,0,0,0,0,3,4,9,14,0,0,0,0.6,0.78,0,0,0,0,1,0,0
625,19,2,35,51,91,153,15,57,95,124,20,0,1,0.91,0.86,0,0,0,0,1,0,0
626,1,9,0,1,1,1,0,0,1,1,1,0,0,0.68,0.66,0,0,0,0,1,0,0
628,8,12,0,0,0,0,0,0,0,2,0,0,0,0.77,0.73,0,1,0,0,1,0,0
630,4,8,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,1,0,0
631,50,4,0,0,0,0,0,1,7,19,3,0,0,0.73,0.78,0,0,0,0,1,0,0
633,17,8,0,0,0,10,0,7,10,15,0,0,0,0.41,0.46,0,0,0,0,1,0,0
634,11,2,0,0,0,0,0,0,0,0,1,0,0,0.98,0.99,0,1,0,0,1,0,0
635,10,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,1,0,0,1,0,0
636,167,8,11,60,120,180,31,93,186,284,47,0,0,0.79,0.83,0,0,0,0,1,0,0
637,8,8,0,8,16,24,4,10,17,30,0,0,0,0.98,0.99,0,0,0,0,1,0,0
638,4,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
641,3,2,0,0,0,0,1,1,1,1,0,0,0,0.99,0.94,0,0,0,0,1,0,0
642,0,4,0,15,25,38,0,0,0,0,0,0,0,0.79,0.66,0,0,0,0,1,0,1
643,6,8,0,0,0,0,0,5,12,14,0,0,0,1,0.99,0,1,0,0,1,0,0
644,6,8,0,0,0,0,0,1,5,8,1,0,0,1,0.88,0,1,0,1,1,0,0
645,420,2,0,0,0,0,0,1,4,5,1,0,0,1,0.97,0,0,0,0,1,0,0
646,164,8,0,0,0,0,0,0,0,0,0,0,0,1,0.93,0,0,0,0,1,0,0
647,5,8,0,0,3,6,0,1,6,10,0,0,0,0.91,0.93,0,0,0,0,1,0,0
648,0,2,0,25,46,52,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,1
649,31,2,0,0,0,0,1,1,1,1,1,0,0,0.98,0.98,0,1,0,1,1,0,0
650,170,4,0,0,0,0,27,78,194,330,0,0,0,0.73,0.78,0,0,0,0,1,0,0
651,100,12,0,0,0,0,0,0,0,0,0,0,0,0.95,0.86,0,0,0,0,1,0,0
652,12,8,0,0,0,0,1,6,13,15,0,0,0,0.99,0.99,0,0,0,0,1,0,0
653,17,4,0,0,0,0,1,2,4,8,0,0,0,0.73,0.78,0,0,0,0,1,0,0
655,8,8,0,0,0,0,0,0,1,1,1,0,0,1,0.99,0,0,0,1,1,0,0
656,7,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
657,0,12,0,17,24,38,6,10,18,23,0,0,0,0.78,0.78,0,0,0,0,1,0,0
658,37,12,0,0,0,0,0,0,0,0,2,0,0,0.87,0.93,0,0,0,0,1,0,0
659,4,12,8,8,16,24,2,10,21,32,3,0,0,0.73,0.79,0,0,0,1,1,0,0
660,64,8,3,29,29,58,9,27,55,90,22,0,0,0.91,0.94,0,0,0,0,1,0,0
662,586,8,36,0,0,0,10,43,99,152,20,0,0,0.92,0.89,0,0,0,0,1,0,0
663,55,8,0,0,0,0,3,13,21,49,1,0,0,0.99,0.99,0,0,0,1,1,0,0
665,0,2,0,21,141,141,0,0,0,0,0,0,0,0.75,0.83,0,1,0,0,1,0,0
666,7,4,0,0,0,0,0,0,0,0,0,0,0,0.22,0.15,0,1,0,0,1,0,0
667,3,2,0,0,0,0,0,0,0,0,0,0,0,0.05,0.24,0,1,0,0,1,0,0
668,5,10,0,2,4,8,1,3,9,11,0,0,0,0.89,0.9,0,0,0,0,1,0,0
669,9,12,1,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
671,56,4,18,23,52,77,7,30,61,96,11,0,0,0.73,0.78,0,0,0,1,1,0,0
674,19,8,0,0,0,0,0,0,0,0,0,0,0,0.7,0.76,0,0,0,0,1,0,0
675,6,2,0,0,0,0,0,0,0,0,0,0,0,0.22,0.1,0,1,0,0,1,0,0
676,11,8,0,0,10,10,1,4,12,18,0,0,0,0.57,0.44,0,0,0,0,1,0,0
677,20726,8,0,0,0,0,211,589,769,1316,1766,0,0,0.79,0.66,0,1,0,0,1,0,0
678,1,9,0,0,1,1,0,1,1,1,0,0,0,0.99,0.98,0,0,0,0,1,0,0
679,26,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.77,0,0,0,0,1,0,0
680,4,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,1,0,0,1,0,0
681,53,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
682,47,4,0,0,0,11,5,7,18,27,0,0,0,0.73,0.78,0,0,0,0,1,0,0
683,0,2,0,9,9,9,0,0,0,0,1,0,0,0.36,0.13,0,1,0,0,1,0,0
685,0,8,0,33,56,80,6,26,49,64,0,0,0,0.51,0.53,0,0,0,0,1,0,1
686,649,8,297,688,1333,2107,285,870,1601,2458,323,0,0,0.99,0.99,0,0,0,0,1,0,0
688,7335,2,0,4400,8800,13200,712,3054,6694,10103,1208,0,0,1,1,0,0,0,0,1,0,0
689,18,9,0,0,0,0,0,0,0,1,0,0,0,0.7,0.66,0,0,0,0,1,0,0
690,9,2,0,10,20,20,2,9,14,14,0,0,10,0.98,0.94,0,1,0,0,1,0,0
691,8,2,0,3,5,6,0,1,1,1,0,0,0,0.94,0.95,0,1,0,0,1,0,0
692,162,0,19,602,1204,1204,176,394,772,1177,240,0,0,0,0,0,0,0,0,0,0,0
693,7,8,0,7,14,14,4,7,11,17,0,0,0,0.37,0.36,0,0,0,1,1,0,0
695,12,8,0,32,60,88,5,29,60,92,0,0,0,0.66,0.69,0,0,0,0,1,0,1
696,8,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
697,12,4,0,0,0,0,4,8,9,12,2,0,0,0.23,0.19,0,0,0,0,1,0,1
698,0,2,0,0,0,0,0,0,0,0,0,0,0,0.98,0.96,0,0,0,0,1,0,0
699,20,2,0,0,0,0,0,1,1,2,1,0,0,0.99,0.91,0,0,0,1,1,0,0
700,10,12,0,0,0,0,3,3,4,4,0,0,0,0.73,0.69,0,0,0,0,1,0,0
701,8,8,0,0,0,1,0,0,0,0,0,0,0,1,0.94,0,0,0,0,1,0,0
702,10,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
703,9,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,0,0,0,1,0,0
704,6,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.84,0,0,0,0,1,0,0
705,5,8,0,9,11,15,0,6,13,22,2,0,0,0.96,0.96,0,0,0,0,1,0,0
706,3,8,0,0,0,0,2,5,8,13,0,0,0,0.91,0.89,0,0,0,0,1,0,1
708,13,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
709,269,4,0,400,400,800,60,189,459,677,75,0,0,0.98,0.96,0,0,0,0,1,0,0
710,1,0,0,51,56,56,11,20,30,41,1,0,0,0,0,0,0,0,0,0,0,1
711,13,8,0,0,0,0,0,0,0,2,0,0,0,0.48,0.39,0,0,0,1,1,0,0
713,125,9,10,0,59,177,15,49,89,152,29,0,0,1,0.95,0,0,0,0,1,0,0
714,4,8,0,10,18,26,5,9,17,24,3,0,0,0.82,0.75,0,0,0,0,1,0,1
715,63,8,4,13,52,104,7,32,95,126,14,0,0,0.86,0.91,0,0,0,0,1,0,0
716,0,2,0,5,7,9,0,0,0,0,0,0,0,0.79,0.66,0,1,0,0,1,0,0
717,9,2,0,0,0,0,1,3,5,6,1,0,0,0.93,0.94,0,0,0,0,1,0,0
718,5,8,0,37,37,37,6,13,24,38,0,0,0,0.97,0.95,0,0,0,1,1,0,1
719,0,2,0,6,9,9,0,0,0,0,0,0,0,0.42,0.36,0,1,0,1,1,0,1
720,3,10,0,0,0,0,0,1,1,1,0,0,0,0.89,0.9,0,0,0,0,1,0,0
722,6,8,0,15,15,30,5,12,22,27,1,0,0,0.92,0.93,0,0,0,0,1,0,1
723,10,8,0,0,0,0,0,0,3,5,0,0,0,0.18,0.33,0,0,0,0,1,0,0
726,3,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
727,9,2,0,0,0,0,0,0,2,2,1,0,0,0.81,0.87,0,1,0,0,1,0,0
728,69,8,2,0,14,35,10,28,55,85,17,0,0,0.99,0.98,0,0,0,0,1,0,0
732,1163,12,1,120,600,720,20,116,248,771,81,0,0,0.89,0.93,0,0,0,0,1,0,0
734,103,8,9,96,192,288,39,107,193,298,23,0,0,0.98,0.98,0,0,0,0,1,0,0
735,26,8,0,16,48,80,7,19,31,31,0,0,0,0.58,0.45,0,0,0,0,1,0,0
738,61,2,0,0,0,0,0,1,14,19,5,0,0,0.9,0.8,0,1,0,0,1,0,0
740,9,12,0,0,0,1,0,2,2,10,2,0,0,0.78,0.78,0,0,0,0,1,0,0
741,-1,8,0,40,50,70,3,20,51,66,3,0,0,0.18,0.33,1,0,0,0,1,0,1
742,113,2,7,0,0,4,2,9,13,32,20,0,0,0.99,0.93,0,1,0,0,1,0,0
744,1,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,1,0,0,1,0,0
745,99,8,0,0,0,0,3,7,10,17,0,0,0,0.51,0.6,0,0,0,0,1,0,0
746,47,0,0,0,0,0,4,12,23,31,1,0,0,0,0,0,0,0,0,0,0,0
747,42,2,0,19,38,57,22,27,99,116,0,0,0,0.78,0.75,0,0,0,0,1,0,0
750,2,8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0,0,0,1,0,0
751,4,2,0,0,0,0,0,0,1,1,1,0,0,0.94,0.95,0,1,0,0,1,0,0
752,4631,12,0,0,0,0,37,122,255,369,100,0,0,0.74,0.69,0,0,0,0,1,0,0
753,8,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,1,1,0,0
754,9,12,0,0,0,0,0,0,0,0,0,0,0,0.79,0.86,0,0,0,0,1,0,0
757,21,8,0,0,18,18,4,14,25,34,3,0,0,0.84,0.82,0,0,0,0,1,0,0
759,5,8,0,15,15,24,1,6,14,20,0,0,0,0.51,0.53,0,1,0,0,1,0,0
763,7,8,1,7,19,33,3,13,24,32,1,0,0,0.7,0.74,0,0,0,1,1,0,0
764,0,2,0,12,12,12,0,0,0,0,1,0,0,0.7,0.73,0,1,0,1,1,0,1
767,10,8,0,0,0,0,0,0,0,0,2,0,0,0.76,0.82,0,0,0,0,1,0,0
768,22,8,0,0,0,0,0,2,5,5,1,0,0,0.54,0.71,0,0,0,0,1,0,0
769,0,8,0,8,14,14,0,0,1,1,0,0,0,0.81,0.89,0,0,0,1,1,0,0
770,164,9,0,0,0,0,2,6,16,25,1,0,0,0.91,0.77,0,1,0,0,1,0,0
771,144,4,0,0,0,0,5,8,12,17,0,0,0,0.77,0.8,0,0,0,0,1,0,0
772,0,2,0,11,11,11,0,0,0,0,0,0,0,0.24,0.28,0,0,0,0,1,0,0
773,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
774,89,2,49,260,440,620,117,218,344,489,85,0,0,0.98,0.99,0,0,0,0,1,0,0
775,37,2,0,0,0,0,0,1,7,8,0,0,0,0.82,0.81,0,0,0,0,1,0,0
776,20,12,0,15,15,15,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
778,75,2,2,31,62,93,11,33,81,137,19,0,0,0.76,0.78,0,0,0,0,1,0,0
779,2,8,0,16,27,49,4,12,22,28,0,0,0,0.08,0.26,0,0,0,0,1,0,1
780,84,2,24,144,288,480,48,110,146,148,51,0,0,0.99,0.93,0,0,0,0,1,0,0
782,1,2,0,4,4,5,0,2,2,2,0,0,0,0.8,0.82,0,0,0,0,1,0,0
783,858,10,881,2412,3924,6120,868,2435,5023,7210,710,0,0,0.98,0.98,0,0,0,1,1,0,0
